1,trumpet blast,,,,,,,
1,heroic reinforcements,,,,,,,
1,angel of the dawn,,,,,,,
1,demanding dragon,,,,,,,
1,sparktongue dragon,,,,,,,
8,plains,,,,,,,
8,mountain,,,,,,,
M19,4,3,B,R,,,,
2,goblin motivator,,,,,,,
1,thud,,,,,,,
2,child of night,,,,,,,
2,viashino pyromancer,,,,,,,
1,lightning mare,,,,,,,
1,field creeper,,,,,,,
1,lightning strike,,,,,,,
2,sure strike,,,,,,,
1,tormenting voice,,,,,,,
1,plague mare,,,,,,,
3,boggart brute,,,,,,,
1,trumpet blast,,,,,,,
1,two-headed zombie,,,,,,,
1,inferno hellion,,,,,,,
1,sparktongue dragon,,,,,,,
1,lich's caress,,,,,,,
1,meteor golem,,,,,,,
6,swamp,,,,,,,
11,mountain,,,,,,,
THB,5,3,U,W,,,,
2,pious wayfinder,,,,,,,
2,sentinel's eyes,,,,,,,
1,leonin of the lost pride,,,,,,,
1,transcendant envoy,,,,,,,
1,protean thaumaturge,,,,,,,
1,stinging lionfish,,,,,,,
3,threnody singer,,,,,,,
2,heliod's punishment,,,,,,,
2,spirit mantle,,,,,,,
1,staggering insight,,,,,,,
1,heliod's pilgrim,,,,,,,
1,elite instructor,,,,,,,
1,naiad of the hidden coves,,,,,,,
2,dreadful apathy,,,,,,,
1,triton waverider,,,,,,,
2,brine giant,,,,,,,
8,plains,,,,,,,
8,island,,,,,,,
THB,1,3,B,g,U,,,
2,sage of mysteries,,,,,,,
1,sleep of the dead,,,,,,,
1,soul-guide lantern,,,,,,,
1,traveler's amulet,,,,,,,
1,tymaret chosen from death,,,,,,,
1,glimpse of freedom,,,,,,,
1,agonizing remorse,,,,,,,
1,thassa's intervention,,,,,,,
2,elite instructor,,,,,,,
1,wavebreak hippocamp,,,,,,,
1,soulreaper of mogis,,,,,,,
1,ichthymorphosis,,,,,,,
1,whirlwind denial,,,,,,,
1,the first iroan games,,,,,,,
1,altar of the pantheon,,,,,,,
1,entrancing lyre,,,,,,,
1,shimmerwing chimera,,,,,,,
1,triton waverider,,,,,,,
1,memory drain,,,,,,,
2,final death,,,,,,,
9,island,,,,,,,
6,swamp,,,,,,,
2,forest,,,,,,,
THB,7,0,B,G,,,,
1,hateful eidolon,,,,,,,
1,soul-guide lantern,,,,,,,
1,aphemia the cacophony,,,,,,,
1,discordant piper,,,,,,,
2,lampad of death's vigil,,,,,,,
2,tymaret chosen from death,,,,,,,
1,destiny spinner,,,,,,,
2,skola grovedancer,,,,,,,
1,gift of strength,,,,,,,
1,warbriar blessing,,,,,,,
1,scavenging harpy,,,,,,,
1,dryad of the ilysian grove,,,,,,,
1,loathsome chimera,,,,,,,
1,tymaret calls the dead,,,,,,,
1,hydra's growth,,,,,,,
1,entrancing lyre,,,,,,,
1,pharika's spawn,,,,,,,
1,nylea's huntmaster,,,,,,,
1,rage-scarred berserker,,,,,,,
1,blight-breath catoblepas,,,,,,,
9,swamp,,,,,,,
8,forest,,,,,,,
IKO,7,2,B,R,w,p,,
c,lutri the spellchaser,,,,,,,
1,dead weight,,,,,,,
1,springjaw trap,,,,,,,
1,boot nipper,,,,,,,
1,drannith stinger,,,,,,,
1,labyrinth raptor,,,,,,,
1,regal leosaur,,,,,,,
1,pacifism,,,,,,,
1,fire prophecy,,,,,,,
1,go for blood,,,,,,,
1,lavabrink venturer,,,,,,,
1,gloom pangolin,,,,,,,
1,frillscare mentor,,,,,,,
1,spelleater wolverine,,,,,,,
1,call of the death-dweller,,,,,,,
1,flame spill,,,,,,,
1,huntmaster liger,,,,,,,
1,bushmeat poacher,,,,,,,
1,lurking deadeye,,,,,,,
1,blade banish,,,,,,,
1,blood curdle,,,,,,,
1,dark bargain,,,,,,,
1,mythos of vadrok,,,,,,,
1,clash of titans,,,,,,,
3,plains,,,,,,,
5,swamp,,,,,,,
6,mountain,,,,,,,
1,scoured barrens,,,,,,,
1,bloodfell caves,,,,,,,
1,evolving wilds,,,,,,,
IKO,7,2,R,U,w,p,,
2,blisterpit gremlin,,,,,,,
1,drannith healer,,,,,,,
1,drannith stinger,,,,,,,
1,essence scatter,,,,,,,
1,facet reader,,,,,,,
1,hampering sphere,,,,,,,
2,startling development,,,,,,,
1,go for blood,,,,,,,
1,snare tactician,,,,,,,
1,rielle the everwise,,,,,,,
1,farfinder,,,,,,,
1,memory leak,,,,,,,
1,raugrin crystal,,,,,,,
1,blade banish,,,,,,,
3,zenith flare,,,,,,,
3,frostveil ambush,,,,,,,
1,unpredictable cyclone,,,,,,,
2,lava serpent,,,,,,,
1,boon of the wish-giver,,,,,,,
3,plains,,,,,,,
4,island,,,,,,,
4,mountain,,,,,,,
1,swiftwater cliffs,,,,,,,
1,wind-scarred crag,,,,,,,
1,evolving wilds,,,,,,,
IKO,2,3,R,u,W,p,,
1,fight as one,,,,,,,
1,drannith healer,,,,,,,
2,drannith stinger,,,,,,,
1,regal leosaur,,,,,,,
1,pacifism,,,,,,,
3,startling development,,,,,,,
1,raking claws,,,,,,,
2,snare tactician,,,,,,,
1,spelleater wolverine,,,,,,,
1,zirda the dawnwaker,,,,,,,
3,farfinder,,,,,,,
1,pyroceratops,,,,,,,
1,blade banish,,,,,,,
1,zenith flare,,,,,,,
1,rooting moloch,,,,,,,
1,coordinated charge,,,,,,,
1,frostveil ambush,,,,,,,
1,clash of titans,,,,,,,
1,lava serpent,,,,,,,
6,plains,,,,,,,
2,island,,,,,,,
5,mountain,,,,,,,
1,swiftwater cliffs,,,,,,,
1,evolving wilds,,,,,,,
IKO,0,3,B,R,p,,,
3,dead weight,,,,,,,
1,mutual destruction,,,,,,,
1,springjaw trap,,,,,,,
2,durable coilbug,,,,,,,
1,cunning nightbonder,,,,,,,
1,unlikely aid,,,,,,,
1,blitz of the thunder-raptor,,,,,,,
1,cathartic reunion,,,,,,,
2,fire prophecy,,,,,,,
1,grimdancer,,,,,,,
3,frenzied raptor,,,,,,,
1,memory leak,,,,,,,
1,lurking deadeye,,,,,,,
1,ferocious tigorilla,,,,,,,
2,pyroceratops,,,,,,,
1,blood curdle,,,,,,,
8,swamp,,,,,,,
7,mountain,,,,,,,
1,bloodfell caves,,,,,,,
IKO,2,3,b,G,R,p,,
1,almighty brushwagg,,,,,,,
1,drannith stinger,,,,,,,
1,essence symbiote,,,,,,,
1,easy prey,,,,,,,
1,fire prophecy,,,,,,,
1,forbidden friendship,,,,,,,
1,excavation mole,,,,,,,
1,fertilid,,,,,,,
1,mosscoat gorlak,,,,,,,
1,farfinder,,,,,,,
1,flame spill,,,,,,,
1,porcuparrot,,,,,,,
1,umori the collector,,,,,,,
2,rumbling rockslide,,,,,,,
1,mythos of brokkos,,,,,,,
1,clash of titans,,,,,,,
2,lava serpent,,,,,,,
1,honey mammoth,,,,,,,
1,back for more,,,,,,,
1,greater sandwurm,,,,,,,
2,swamp,,,,,,,
5,mountain,,,,,,,
6,forest,,,,,,,
1,bloodfell caves,,,,,,,
1,rugged highlands,,,,,,,
1,indatha triome,,,,,,,
1,evolving wilds,,,,,,,
IKO,6,3,b,G,r,W,p,
1,almighty brushwagg,,,,,,,
1,maned serval,,,,,,,
1,savai sabertooth,,,,,,,
1,essence symbiote,,,,,,,
2,divine arrow,,,,,,,
1,ram through,,,,,,,
1,fertilid,,,,,,,
1,mosscoat gorlak,,,,,,,
1,crystalline giant,,,,,,,
2,migratory greathorn,,,,,,,
2,boneyard lurker,,,,,,,
2,blade banish,,,,,,,
2,rumbling rockslide,,,,,,,
1,majestic auricorn,,,,,,,
1,auspicious starrix,,,,,,,
1,quartzwood crasher,,,,,,,
2,greater sandwurm,,,,,,,
4,plains,,,,,,,
1,swamp,,,,,,,
2,mountain,,,,,,,
6,forest,,,,,,,
1,rugged highlands,,,,,,,
1,blossoming sands,,,,,,,
1,raugrin triome,,,,,,,
1,evolving wilds,,,,,,,
IKO,4,3,B,G,p,,,
2,dead weight,,,,,,,
2,boot nipper,,,,,,,
1,durable coilbug,,,,,,,
1,skull prophet,,,,,,,
2,easy prey,,,,,,,
1,ram through,,,,,,,
1,grimdancer,,,,,,,
1,hornbash mentor,,,,,,,
2,farfinder,,,,,,,
1,charge of the forever-beast,,,,,,,
2,umori the collector,,,,,,,
1,proud willbonder,,,,,,,
1,blood curdle,,,,,,,
1,blitz leech,,,,,,,
1,back for more,,,,,,,
2,greater sandwurm,,,,,,,
1,titanoth rex,,,,,,,
8,swamp,,,,,,,
7,forest,,,,,,,
1,jungle hollow,,,,,,,
1,indatha triome,,,,,,,
IKO,6,3,B,r,u,p,,
1,dead weight,,,,,,,
1,mutual destruction,,,,,,,
1,facet reader,,,,,,,
1,durable coilbug,,,,,,,
1,easy prey,,,,,,,
1,blitz of the thunder-raptor,,,,,,,
2,forbidden friendship,,,,,,,
1,thieving otter,,,,,,,
1,slitherwisp,,,,,,,
1,farfinder,,,,,,,
2,bastion of remembrance,,,,,,,
1,mythos of nethroi,,,,,,,
1,flame spill,,,,,,,
2,lurking deadeye,,,,,,,
1,boneyard lurker,,,,,,,
3,blood curdle,,,,,,,
1,voracious greatshark,,,,,,,
1,adaptive shimmerer,,,,,,,
4,island,,,,,,,
5,swamp,,,,,,,
5,mountain,,,,,,,
1,dismal backwater,,,,,,,
1,bloodfell caves,,,,,,,
1,jungle hollow,,,,,,,
IKO,6,3,U,W,p,,,
1,fight as one,,,,,,,
1,springjaw trap,,,,,,,
2,checkpoint officer,,,,,,,
1,drannith healer,,,,,,,
1,savai sabertooth,,,,,,,
1,glimmerbell,,,,,,,
1,pacifism,,,,,,,
2,helica glider,,,,,,,
4,frost lynx,,,,,,,
1,thieving otter,,,,,,,
1,jubilant skybonder,,,,,,,
1,crystalline giant,,,,,,,
2,capture sphere,,,,,,,
1,gust of wind,,,,,,,
1,coordinated charge,,,,,,,
2,frostveil ambush,,,,,,,
1,boon of the wish-giver,,,,,,,
8,plains,,,,,,,
7,island,,,,,,,
1,raugrin triome,,,,,,,
IKO,7,0,R,u,W,p,,
c,jegantha the wellspring,,,,,,,
1,savai sabertooth,,,,,,,
1,drannith stinger,,,,,,,
1,divine arrow,,,,,,,
1,pacifism,,,,,,,
1,startling development,,,,,,,
2,fire prophecy,,,,,,,
1,forbidden friendship,,,,,,,
1,go for blood,,,,,,,
1,raking claws,,,,,,,
1,helica glider,,,,,,,
1,snare tactician,,,,,,,
1,frillscare mentor,,,,,,,
3,spelleater wolverine,,,,,,,
1,flame spill,,,,,,,
1,vulpikeet,,,,,,,
1,pyroceratops,,,,,,,
1,blade banish,,,,,,,
1,rumbling rockslide,,,,,,,
1,zenith flare,,,,,,,
2,imposing vantasaur,,,,,,,
4,plains,,,,,,,
1,island,,,,,,,
7,mountain,,,,,,,
1,tranquil cove,,,,,,,
1,wind-scarred crag,,,,,,,
2,evolving wilds,,,,,,,
IKO,7,2,B,G,p,,,
2,almighty brushwagg,,,,,,,
3,dead weight,,,,,,,
2,mutual destruction,,,,,,,
1,essence symbiote,,,,,,,
2,humble naturalist,,,,,,,
2,skull prophet,,,,,,,
1,grimdancer,,,,,,,
1,excavation mole,,,,,,,
1,mosscoat gorlak,,,,,,,
1,farfinder,,,,,,,
1,mythos of nethroi,,,,,,,
1,bushmeat poacher,,,,,,,
2,migratory greathorn,,,,,,,
1,mythos of brokkos,,,,,,,
1,obosh the preypiercer,,,,,,,
1,honey mammoth,,,,,,,
1,greater sandwurm,,,,,,,
6,swamp,,,,,,,
9,forest,,,,,,,
1,savai triome,,,,,,,
IKO,0,2,B,r,W,p,,
2,dead weight,,,,,,,
1,drannith magistrate,,,,,,,
1,savai sabertooth,,,,,,,
2,boot nipper,,,,,,,
1,general's enforcer,,,,,,,
1,fiend artisan,,,,,,,
1,easy prey,,,,,,,
1,helica glider,,,,,,,
1,keensight mentor,,,,,,,
1,nightsquad commando,,,,,,,
1,alert heedbonder,,,,,,,
1,sanctuary lockdown,,,,,,,
1,bastion of remembrance,,,,,,,
1,daysquad marshal,,,,,,,
2,vulpikeet,,,,,,,
1,bushmeat poacher,,,,,,,
2,rumbling rockslide,,,,,,,
1,obosh the preypiercer,,,,,,,
1,imposing vantasaur,,,,,,,
6,plains,,,,,,,
6,swamp,,,,,,,
1,mountain,,,,,,,
1,bloodfell caves,,,,,,,
1,wind-scarred crag,,,,,,,
1,evolving wilds,,,,,,,
IKO,7,1,U,W,p,,,
1,flourishing fox,,,,,,,
1,checkpoint officer,,,,,,,
2,drannith healer,,,,,,,
1,savai sabertooth,,,,,,,
1,skycat sovereign,,,,,,,
1,divine arrow,,,,,,,
3,pacifism,,,,,,,
1,helica glider,,,,,,,
2,snare tactician,,,,,,,
2,frost lynx,,,,,,,
1,sea-dasher octopus,,,,,,,
1,daysquad marshal,,,,,,,
1,huntmaster liger,,,,,,,
1,blade banish,,,,,,,
1,capture sphere,,,,,,,
1,coordinated charge,,,,,,,
1,frostveil ambush,,,,,,,
2,boon of the wish-giver,,,,,,,
7,plains,,,,,,,
5,island,,,,,,,
2,tranquil cove,,,,,,,
2,evolving wilds,,,,,,,
IKO,1,3,G,R,w,p,,
1,blisterpit gremlin,,,,,,,
1,mysterious egg,,,,,,,
1,drannith stinger,,,,,,,
1,humble naturalist,,,,,,,
1,pacifism,,,,,,,
1,forbidden friendship,,,,,,,
1,raking claws,,,,,,,
1,prickly marmoset,,,,,,,
1,glowstone recluse,,,,,,,
1,mosscoat gorlak,,,,,,,
1,alert heedbonder,,,,,,,
1,barrier breach,,,,,,,
1,porcuparrot,,,,,,,
1,umori the collector,,,,,,,
1,frondland felidar,,,,,,,
1,rumbling rockslide,,,,,,,
1,mythos of brokkos,,,,,,,
2,cloudpiercer,,,,,,,
1,lukka coppercoat outcast,,,,,,,
1,honey mammoth,,,,,,,
1,yidaro wandering monster,,,,,,,
2,plains,,,,,,,
5,mountain,,,,,,,
7,forest,,,,,,,
1,rugged highlands,,,,,,,
2,wind-scarred crag,,,,,,,
IKO,3,3,b,G,U,p,,
1,almighty brushwagg,,,,,,,
2,facet reader,,,,,,,
2,essence scatter,,,,,,,
2,heartless act,,,,,,,
1,phase dolphin,,,,,,,
1,thieving otter,,,,,,,
1,fertilid,,,,,,,
1,glowstone recluse,,,,,,,
1,farfinder,,,,,,,
2,bristling boar,,,,,,,
1,parcelbeast,,,,,,,
1,mythos of illuna,,,,,,,
1,blood curdle,,,,,,,
1,mythos of brokkos,,,,,,,
1,cavern whisperer,,,,,,,
1,auspicious starrix,,,,,,,
1,honey mammoth,,,,,,,
1,boon of the wish-giver,,,,,,,
1,back for more,,,,,,,
7,island,,,,,,,
2,swamp,,,,,,,
7,forest,,,,,,,
1,thornwood falls,,,,,,,
IKO,5,3,b,G,W,p,,
c,umori the collector,,,,,,,
1,almighty brushwagg,,,,,,,
1,checkpoint officer,,,,,,,
2,maned serval,,,,,,,
3,savai sabertooth,,,,,,,
1,essence symbiote,,,,,,,
2,humble naturalist,,,,,,,
1,snare tactician,,,,,,,
1,splendor mare,,,,,,,
1,necropanther,,,,,,,
1,alert heedbonder,,,,,,,
1,cubwarden,,,,,,,
1,huntmaster liger,,,,,,,
1,vulpikeet,,,,,,,
2,migratory greathorn,,,,,,,
1,frondland felidar,,,,,,,
2,greater sandwurm,,,,,,,
1,titanoth rex,,,,,,,
6,plains,,,,,,,
6,forest,,,,,,,
1,scoured barrens,,,,,,,
1,jungle hollow,,,,,,,
1,blossoming sands,,,,,,,
1,raugrin triome,,,,,,,
1,bonder's enclave,,,,,,,
IKO,3,3,b,r,U,W,p,
1,checkpoint officer,,,,,,,
2,glimmerbell,,,,,,,
2,pacifism,,,,,,,
2,essence scatter,,,,,,,
1,mystic subdual,,,,,,,
2,helica glider,,,,,,,
1,lavabrink venturer,,,,,,,
1,stormwild capridor,,,,,,,
1,necropanther,,,,,,,
1,farfinder,,,,,,,
1,mythos of snapdax,,,,,,,
1,gust of wind,,,,,,,
1,reconnaissance mission,,,,,,,
2,dreamtail heron,,,,,,,
1,yorion sky nomad,,,,,,,
1,shark typhoon,,,,,,,
1,archipelagore,,,,,,,
1,yidaro wandering monster,,,,,,,
5,plains,,,,,,,
5,island,,,,,,,
1,swamp,,,,,,,
2,mountain,,,,,,,
2,tranquil cove,,,,,,,
1,swiftwater cliffs,,,,,,,
1,evolving wilds,,,,,,,
IKO,1,3,B,g,R,p,,
1,blisterpit gremlin,,,,,,,
1,dead weight,,,,,,,
1,mutual destruction,,,,,,,
1,drannith stinger,,,,,,,
1,labyrinth raptor,,,,,,,
1,fiend artisan,,,,,,,
1,heartless act,,,,,,,
1,fire prophecy,,,,,,,
1,go for blood,,,,,,,
1,hunted nightmare,,,,,,,
1,spelleater wolverine,,,,,,,
1,farfinder,,,,,,,
1,ketria crystal,,,,,,,
1,boneyard lurker,,,,,,,
2,rumbling rockslide,,,,,,,
1,cavern whisperer,,,,,,,
1,cloudpiercer,,,,,,,
1,auspicious starrix,,,,,,,
1,honey mammoth,,,,,,,
1,back for more,,,,,,,
2,greater sandwurm,,,,,,,
5,swamp,,,,,,,
4,mountain,,,,,,,
4,forest,,,,,,,
1,jungle hollow,,,,,,,
1,ragged highlands,,,,,,,
1,raugrin triome,,,,,,,
1,evolving wilds,,,,,,,
IKO,7,1,R,u,W,p,,
1,footfall crater,,,,,,,
1,drannith healer,,,,,,,
2,valiant rescuer,,,,,,,
2,drannith stinger,,,,,,,
1,savai thundermane,,,,,,,
2,startling development,,,,,,,
1,fire prophecy,,,,,,,
1,shredded sails,,,,,,,
1,snare tactician,,,,,,,
1,prickly marmoset,,,,,,,
1,rielle the everwise,,,,,,,
1,farfinder,,,,,,,
1,neutralize,,,,,,,
1,reptilian reflection,,,,,,,
1,blade banish,,,,,,,
1,rumbling rockslide,,,,,,,
1,zenith flare,,,,,,,
1,narset of the ancient way,,,,,,,
1,rooting moloch,,,,,,,
1,coordinated charge,,,,,,,
2,frostveil ambush,,,,,,,
1,lava serpent,,,,,,,
4,plains,,,,,,,
2,island,,,,,,,
4,mountain,,,,,,,
1,tranquil cove,,,,,,,
1,swiftwater cliffs,,,,,,,
1,wind-scarred crag,,,,,,,
1,evolving wilds,,,,,,,
IKO,4,3,B,W,p,,,
2,whisper squad,,,,,,,
1,fight as one,,,,,,,
1,swallow whole,,,,,,,
1,dead weight,,,,,,,
1,checkpoint officer,,,,,,,
1,boot nipper,,,,,,,
1,durable coilbug,,,,,,,
2,pacifism,,,,,,,
1,easy prey,,,,,,,
1,heartless act,,,,,,,
1,snare tactician,,,,,,,
2,nightsquad commando,,,,,,,
2,farfinder,,,,,,,
2,bastion of remembrance,,,,,,,
1,memory leak,,,,,,,
1,lurking deadeye,,,,,,,
1,adaptive shimmerer,,,,,,,
1,blitz leech,,,,,,,
6,plains,,,,,,,
10,swamp,,,,,,,
IKO,5,3,b,G,u,W,p,
c,kaheera the orphanguard,,,,,,,
1,zagoth mamba,,,,,,,
1,maned serval,,,,,,,
1,savai sabertooth,,,,,,,
1,boot nipper,,,,,,,
1,essence symbiote,,,,,,,
1,skycat sovereign,,,,,,,
1,will of the all-hunter,,,,,,,
1,corpse churn,,,,,,,
1,heartless act,,,,,,,
1,helica glider,,,,,,,
2,frost lynx,,,,,,,
2,fertilid,,,,,,,
1,mosscoat gorlak,,,,,,,
1,necropanther,,,,,,,
2,huntmaster liger,,,,,,,
1,boneyard lurker,,,,,,,
1,blade banish,,,,,,,
1,coordinated charge,,,,,,,
1,back for more,,,,,,,
1,titanoth rex,,,,,,,
2,evolving wilds,,,,,,,
4,plains,,,,,,,
2,island,,,,,,,
2,swamp,,,,,,,
4,forest,,,,,,,
1,scoured barrens,,,,,,,
1,dismal backwater,,,,,,,
1,indatha triome,,,,,,,
IKO,2,3,b,G,r,u,W,p
c,gyruda doom of depths,,,,,,,
1,checkpoint officer,,,,,,,
1,durable coilbug,,,,,,,
2,essence symbiote,,,,,,,
2,humble naturalist,,,,,,,
2,hampering sphere,,,,,,,
1,startling development,,,,,,,
2,easy prey,,,,,,,
1,shredded sails,,,,,,,
2,ram through,,,,,,,
2,wilt,,,,,,,
1,daysquad marshal,,,,,,,
2,huntmaster liger,,,,,,,
1,bushmeat poacher,,,,,,,
1,dirge bat,,,,,,,
1,zenith flare,,,,,,,
2,imposing vantasaur,,,,,,,
1,lava serpent,,,,,,,
1,honey mammoth,,,,,,,
2,ragged highlands,,,,,,,
1,indatha triome,,,,,,,
3,plains,,,,,,,
2,swamp,,,,,,,
1,mountain,,,,,,,
2,forest,,,,,,,
1,scoured barrens,,,,,,,
1,dismal backwater,,,,,,,
1,jungle hollow,,,,,,,
IKO,5,3,b,G,r,u,W,p
1,ivy elemental,,,,,,,
2,facet reader,,,,,,,
1,pollywog symbiote,,,,,,,
1,essence symbiote,,,,,,,
1,humble naturalist,,,,,,,
1,divine arrow,,,,,,,
1,pacifism,,,,,,,
2,essence scatter,,,,,,,
2,ram through,,,,,,,
1,helica glider,,,,,,,
1,lurrus of the dream den,,,,,,,
1,trumpeting gnarr,,,,,,,
3,farfinder,,,,,,,
1,vulpikeet,,,,,,,
1,migratory greathorn,,,,,,,
1,boneyard lurker,,,,,,,
1,blade banish,,,,,,,
1,auspicious starrix,,,,,,,
1,quartzwood crasher,,,,,,,
1,back for more,,,,,,,
1,ragged highlands,,,,,,,
1,blossoming sands,,,,,,,
2,thornwood falls,,,,,,,
1,ketria triome,,,,,,,
2,plains,,,,,,,
2,island,,,,,,,
1,swamp,,,,,,,
2,mountain,,,,,,,
1,forest,,,,,,,
1,tranquil cove,,,,,,,
1,bloodfell caves,,,,,,,
IKO,3,3,B,U,w,p,,
1,dead weight,,,,,,,
2,mutual destruction,,,,,,,
1,checkpoint officer,,,,,,,
1,facet reader,,,,,,,
1,boot nipper,,,,,,,
3,durable coilbug,,,,,,,
1,pacifism,,,,,,,
2,essence scatter,,,,,,,
1,lavabrink venturer,,,,,,,
2,frost lynx,,,,,,,
1,memory leak,,,,,,,
1,bushmeat poacher,,,,,,,
1,blade banish,,,,,,,
1,blood curdle,,,,,,,
1,blitz leech,,,,,,,
1,shark typhoon,,,,,,,
1,boon of the wish-giver,,,,,,,
1,archipelagore,,,,,,,
1,void beckoner,,,,,,,
5,island,,,,,,,
6,swamp,,,,,,,
1,tranquil cove,,,,,,,
2,scoured barrens,,,,,,,
1,indatha triome,,,,,,,
1,raugrin triome,,,,,,,
IKO,3,3,G,u,W,p,,
1,fight as one,,,,,,,
1,swallow whole,,,,,,,
2,maned serval,,,,,,,
2,savai sabertooth,,,,,,,
1,pacifism,,,,,,,
2,helica glider,,,,,,,
2,fertilid,,,,,,,
1,mosscoat gorlak,,,,,,,
2,vulpikeet,,,,,,,
1,gemrazer,,,,,,,
1,frondland felidar,,,,,,,
1,blade banish,,,,,,,
1,mythos of brokkos,,,,,,,
1,pouncing shoreshark,,,,,,,
2,auspicious starrix,,,,,,,
1,honey mammoth,,,,,,,
1,archipelagore,,,,,,,
6,plains,,,,,,,
3,island,,,,,,,
6,forest,,,,,,,
1,dismal backwater,,,,,,,
1,indatha triome,,,,,,,
IKO,1,3,B,W,p,,,
3,checkpoint officer,,,,,,,
2,drannith healer,,,,,,,
2,pacifism,,,,,,,
3,easy prey,,,,,,,
1,dire tactics,,,,,,,
1,helica glider,,,,,,,
1,keensight mentor,,,,,,,
1,perimeter sergeant,,,,,,,
1,snare tactician,,,,,,,
1,nightsquad commando,,,,,,,
1,sonorous howlbonder,,,,,,,
1,sanctuary lockdown,,,,,,,
1,call of the death-dweller,,,,,,,
1,mythos of nethroi,,,,,,,
1,blood curdle,,,,,,,
1,dark bargain,,,,,,,
1,adaptive shimmerer,,,,,,,
1,coordinated charge,,,,,,,
8,plains,,,,,,,
8,swamp,,,,,,,
IKO,1,3,b,G,W,p,,
1,drannith healer,,,,,,,
1,essence symbiote,,,,,,,
1,humble naturalist,,,,,,,
1,skull prophet,,,,,,,
2,pacifism,,,,,,,
1,helica glider,,,,,,,
2,mosscoat gorlak,,,,,,,
2,jubliant skybonder,,,,,,,
1,necropanther,,,,,,,
1,farfinder,,,,,,,
1,barrier breach,,,,,,,
1,fully grown,,,,,,,
1,migratory greathorn,,,,,,,
1,frondland felidar,,,,,,,
1,blood curdle,,,,,,,
1,auspicious starrix,,,,,,,
2,honey mammoth,,,,,,,
1,gyruda doom of depths,,,,,,,
1,eerie ultimatum,,,,,,,
3,plains,,,,,,,
3,swamp,,,,,,,
5,forest,,,,,,,
2,scoured barrens,,,,,,,
1,thornwood falls,,,,,,,
3,evolving wilds,,,,,,,
IKO,0,3,B,r,U,p,,
1,dead weight,,,,,,,
2,boot nipper,,,,,,,
2,essence scatter,,,,,,,
1,keep safe,,,,,,,
1,heartless act,,,,,,,
1,frost lynx,,,,,,,
1,duskfang mentor,,,,,,,
1,slitherwisp,,,,,,,
1,lore drakkis,,,,,,,
1,farfinder,,,,,,,
1,convolute,,,,,,,
1,of one mind,,,,,,,
1,memory leak,,,,,,,
1,suffocating flames,,,,,,,
2,bushmeat poacher,,,,,,,
2,capture sphere,,,,,,,
1,dark bargain,,,,,,,
1,adaptive shimmerer,,,,,,,
1,blitz leech,,,,,,,
1,archipelagore,,,,,,,
6,island,,,,,,,
6,swamp,,,,,,,
1,mountain,,,,,,,
2,dismal backwater,,,,,,,
1,evolving wilds,,,,,,,
IKO,3,3,B,R,p,,,
2,blisterpit gremlin,,,,,,,
1,easy prey,,,,,,,
3,blitz of the thunder-raptor,,,,,,,
1,forbidden friendship,,,,,,,
1,raking claws,,,,,,,
1,frenzied raptor,,,,,,,
2,spelleater wolverine,,,,,,,
1,memory leak,,,,,,,
1,insatiable hemophage,,,,,,,
1,dirge bat,,,,,,,
1,pyroceratops,,,,,,,
1,proud willbonder,,,,,,,
2,blood curdle,,,,,,,
1,rumbling rockslide,,,,,,,
2,cloudpiercer,,,,,,,
1,obosh the preypiercer,,,,,,,
1,clash of titans,,,,,,,
1,blitz leech,,,,,,,
5,swamp,,,,,,,
7,mountain,,,,,,,
1,bloodfell caves,,,,,,,
1,zagoth triome,,,,,,,
2,evolving wilds,,,,,,,
CUB,1,3,g,U,W,p,,
1,faerie guidemother,,,,,,,
1,siren stormtamer,,,,,,,
1,gods willing,,,,,,,
1,spell pierce,,,,,,,
1,shadowspear,,,,,,,
1,fae of wishes,,,,,,,
1,threnody singer,,,,,,,
1,hynoptic sprite,,,,,,,
1,essence scatter,,,,,,,
1,negate,,,,,,,
1,hydroid krasis,,,,,,,
1,entrancing melody,,,,,,,
1,kinjalli's sunwing,,,,,,,
1,cloudkin seer,,,,,,,
1,empyrean eagle,,,,,,,
1,banishing light,,,,,,,
1,neutralize,,,,,,,
1,march of the multitudes,,,,,,,
1,elite guardmage,,,,,,,
1,conclave tribunal,,,,,,,
1,lyra dawnbringer,,,,,,,
1,trostani discordant,,,,,,,
1,boon of the wish-giver,,,,,,,
1,realm-cloaked giant,,,,,,,
3,plains,,,,,,,
6,island,,,,,,,
1,forest,,,,,,,
1,glacial fortress,,,,,,,
1,blossoming sands,,,,,,,
1,temple of plenty,,,,,,,
1,breeding pool,,,,,,,
1,indatha triome,,,,,,,
1,evolving wilds,,,,,,,
IKO,7,1,U,W,p,,,
1,essence scatter,,,,,,,
1,keep safe,,,,,,,
2,checkpoint officer,,,,,,,
3,savai sabertooth,,,,,,,
1,glimmerbell,,,,,,,
2,divine arrow,,,,,,,
2,pacifism,,,,,,,
1,will of the all-hunter,,,,,,,
1,perimeter sergeant,,,,,,,
2,frost lynx,,,,,,,
1,crystalline giant,,,,,,,
2,daysquad marshal,,,,,,,
1,vulpikeet,,,,,,,
1,blade banish,,,,,,,
1,coordinated charge,,,,,,,
1,frostveil ambush,,,,,,,
1,wingfold pteron,,,,,,,
8,plains,,,,,,,
6,island,,,,,,,
2,tranquil cove,,,,,,,
